id,name,pac_id,latitude,longitude,alt,high_temp,low_temp,date_received,time_received,status,sync_status,time_stamp,heading,speed,flight_id,session_id
816,Washoe Fire,8079,39.312778,-116.82703125,328.83708435391486,364.81650087357826,127.81990110373341,2025-04-18,22:58:05,active,pending,1.7450418531785004e+18,0.0,0.0,2,765724114338975
817,Washoe Fire,5261,39.312778,-116.82625,330.81587357019157,361.03981022707507,160.82837434043756,2025-04-18,22:58:05,active,pending,1.7450418531893921e+18,0.0,0.0,2,765724114338975
818,Washoe Fire,1583,39.312778,-116.82546875,440.1679623200205,348.08371350776196,169.09188782330585,2025-04-18,22:58:05,active,pending,1.745041853204381e+18,0.0,0.0,2,765724114338975
819,Washoe Fire,6249,39.312778,-116.8246875,460.52702821287073,378.85906665505047,158.65846839388152,2025-04-18,22:58:05,active,pending,1.7450418532115812e+18,0.0,0.0,2,765724114338975
820,Washoe Fire,8522,39.312778,-116.82390625,435.72094813306114,356.78142233176766,161.5017527417662,2025-04-18,22:58:05,active,pending,1.745041853225943e+18,0.0,0.0,2,765724114338975
821,Washoe Fire,3157,39.312778,-116.823125,339.5372057814635,354.6986137991357,167.5936660959143,2025-04-18,22:58:05,active,pending,1.7450418532362368e+18,0.0,0.0,2,765724114338975
822,Washoe Fire,3976,39.312778,-116.82234375,392.7117502435474,372.79381937800264,133.41060701416353,2025-04-18,22:58:05,active,pending,1.7450418532450135e+18,0.0,0.0,2,765724114338975
823,Washoe Fire,2275,39.312778,-116.8215625,480.2398045394181,390.11507241285625,133.9402765582665,2025-04-18,22:58:05,active,pending,1.7450418532571817e+18,0.0,0.0,2,765724114338975
824,Washoe Fire,2533,39.312778,-116.82078125,433.11243175939387,353.052924361158,177.2794970204018,2025-04-18,22:58:05,active,pending,1.7450418532678482e+18,0.0,0.0,2,765724114338975
825,Washoe Fire,8480,39.312778,-116.82,342.1686538210475,364.2462715880134,171.8368353981911,2025-04-18,22:58:05,active,pending,1.7450418532778092e+18,0.0,0.0,2,765724114338975
826,Washoe Fire,8682,39.313611333333334,-116.82,373.70939879768076,392.4636982563246,151.90031957160292,2025-04-18,22:58:05,active,pending,1.7450418532873418e+18,0.0,0.0,2,765724114338975
827,Washoe Fire,3632,39.313611333333334,-116.82078125,425.6167545861723,378.0651980587669,134.96107378390658,2025-04-18,22:58:05,active,pending,1.7450418532996265e+18,0.0,0.0,2,765724114338975
828,Washoe Fire,8128,39.313611333333334,-116.8215625,323.02023618435425,385.558798530003,166.52831477201195,2025-04-18,22:58:05,active,pending,1.745041853309131e+18,0.0,0.0,2,765724114338975
829,Washoe Fire,7290,39.313611333333334,-116.82234375,444.3542033651175,358.58805945074715,151.83899839196744,2025-04-18,22:58:05,active,pending,1.7450418533196447e+18,0.0,0.0,2,765724114338975
830,Washoe Fire,3462,39.313611333333334,-116.823125,376.59609532131105,392.2334044030147,129.25804266342178,2025-04-18,22:58:05,active,pending,1.745041853330438e+18,0.0,0.0,2,765724114338975
831,Washoe Fire,6285,39.313611333333334,-116.82390625,474.7752336660598,382.0339486758234,154.9038703487969,2025-04-18,22:58:05,active,pending,1.7450418533416655e+18,0.0,0.0,2,765724114338975
832,Washoe Fire,8900,39.313611333333334,-116.8246875,380.0741996699173,342.5320865535451,170.1893224793012,2025-04-18,22:58:05,active,pending,1.7450418533503286e+18,0.0,0.0,2,765724114338975
833,Washoe Fire,5789,39.313611333333334,-116.82546875,308.0249721061262,345.26967251556454,135.69948791519363,2025-04-18,22:58:05,active,pending,1.7450418533610248e+18,0.0,0.0,2,765724114338975
834,Washoe Fire,8787,39.313611333333334,-116.82625,302.88797126907434,343.1315040903975,153.03126181797745,2025-04-18,22:58:05,active,pending,1.7450418533723026e+18,0.0,0.0,2,765724114338975
835,Washoe Fire,1475,39.313611333333334,-116.82703125,375.35757056667296,363.63548165888085,166.2162581016652,2025-04-18,22:58:05,active,pending,1.7450418533723026e+18,0.0,0.0,2,765724114338975
836,Washoe Fire,1701,39.313611333333334,-116.8278125,427.045410175121,372.4337999532926,164.57635807422227,2025-04-18,22:58:05,active,pending,1.7450418533936535e+18,0.0,0.0,2,765724114338975
837,Washoe Fire,7435,39.313611333333334,-116.82859375,463.6893535819933,357.56550845051197,136.28641171138165,2025-04-18,22:58:05,active,pending,1.745041853403742e+18,0.0,0.0,2,765724114338975
838,Washoe Fire,6270,39.313611333333334,-116.829375,306.2856079987141,342.6329231032577,122.80287683038483,2025-04-18,22:58:05,active,pending,1.7450418534157837e+18,0.0,0.0,2,765724114338975
839,Washoe Fire,2666,39.313611333333334,-116.83015625,333.40076713230474,357.4551329353582,128.688682343076,2025-04-18,22:58:05,active,pending,1.745041853423979e+18,0.0,0.0,2,765724114338975
840,Washoe Fire,3195,39.313611333333334,-116.8309375,481.4410243446424,372.1363985514794,163.16036681186557,2025-04-18,22:58:05,active,pending,1.7450418534352753e+18,0.0,0.0,2,765724114338975
841,Washoe Fire,1149,39.313611333333334,-116.83171875,473.13342867606195,333.5728478627277,135.11440249990255,2025-04-18,22:58:05,active,pending,1.7450418534442516e+18,0.0,0.0,2,765724114338975
842,Washoe Fire,9476,39.313611333333334,-116.8325,394.27391771353814,348.98661613576564,163.64732874500345,2025-04-18,22:58:05,active,pending,1.745041853451285e+18,0.0,0.0,2,765724114338975
843,Washoe Fire,2901,39.313611333333334,-116.83328125,372.88855831201306,347.99060280148865,152.44706902431957,2025-04-18,22:58:05,active,pending,1.74504185346843e+18,0.0,0.0,2,765724114338975
844,Washoe Fire,6485,39.313611333333334,-116.8340625,419.6174482267586,363.50130741802553,119.77827185205275,2025-04-18,22:58:05,active,pending,1.7450418534735132e+18,0.0,0.0,2,765724114338975
845,Washoe Fire,9772,39.313611333333334,-116.83484375,497.1434699547123,368.5281662622108,136.6632189155531,2025-04-18,22:58:05,active,pending,1.7450418534898542e+18,0.0,0.0,2,765724114338975
846,Washoe Fire,5262,39.313611333333334,-116.835625,398.1973062599072,337.28632125991214,130.84564266182042,2025-04-18,22:58:05,active,pending,1.7450418534989394e+18,0.0,0.0,2,765724114338975
847,Washoe Fire,3935,39.313611333333334,-116.83640625,308.32788680472953,324.37924266514244,121.70566846157148,2025-04-18,22:58:05,active,pending,1.7450418535087017e+18,0.0,0.0,2,765724114338975
848,Washoe Fire,2298,39.313611333333334,-116.8371875,411.1049044670506,352.781250410194,150.72414028825048,2025-04-18,22:58:05,active,pending,1.745041853520795e+18,0.0,0.0,2,765724114338975
849,Washoe Fire,3255,39.313611333333334,-116.83796875,415.2269782210352,320.12734101552076,119.05213276175469,2025-04-18,22:58:05,active,pending,1.7450418535310295e+18,0.0,0.0,2,765724114338975
850,Washoe Fire,1169,39.313611333333334,-116.83875,423.41140743140653,318.31380284700555,151.57987099334832,2025-04-18,22:58:05,active,pending,1.7450418535417756e+18,0.0,0.0,2,765724114338975
851,Washoe Fire,6465,39.313611333333334,-116.83953125,424.58783836370276,329.1546571770959,121.71381117434633,2025-04-18,22:58:05,active,pending,1.7450418535505142e+18,0.0,0.0,2,765724114338975
852,Washoe Fire,8952,39.313611333333334,-116.8403125,378.43855319229175,339.9630367393475,141.4755248208084,2025-04-18,22:58:05,active,pending,1.7450418535576904e+18,0.0,0.0,2,765724114338975
853,Washoe Fire,2280,39.313611333333334,-116.84109375,477.07500580095655,320.53229124051245,152.7462816798568,2025-04-18,22:58:05,active,pending,1.7450418535682514e+18,0.0,0.0,2,765724114338975
854,Washoe Fire,8473,39.313611333333334,-116.841875,469.7745627789337,355.9812908463474,121.13686923930118,2025-04-18,22:58:05,active,pending,1.7450418535780037e+18,0.0,0.0,2,765724114338975
855,Washoe Fire,4000,39.313611333333334,-116.84265625,459.2957108673968,309.8159680195356,102.8928708998423,2025-04-18,22:58:05,active,pending,1.7450418535887483e+18,0.0,0.0,2,765724114338975
856,Washoe Fire,4415,39.313611333333334,-116.8434375,369.6358188975105,320.2989846722687,119.60232318278733,2025-04-18,22:58:05,active,pending,1.7450418536013156e+18,0.0,0.0,2,765724114338975
857,Washoe Fire,4593,39.313611333333334,-116.84421875,414.28198063142634,321.14214857376265,108.16509511401429,2025-04-18,22:58:05,active,pending,1.7450418536096115e+18,0.0,0.0,2,765724114338975
858,Washoe Fire,4159,39.313611333333334,-116.845,439.51184412685296,314.0399306114017,145.50516429758423,2025-04-18,22:58:05,active,pending,1.7450418536238003e+18,0.0,0.0,2,765724114338975
859,Washoe Fire,5931,39.31444466666667,-116.845,405.36529325780754,327.04151428292676,143.47370490335823,2025-04-18,22:58:05,active,pending,1.745041853625568e+18,0.0,0.0,2,765724114338975
860,Washoe Fire,8783,39.31444466666667,-116.84421875,455.5614563156554,346.27989271839283,142.61461948049077,2025-04-18,22:58:05,active,pending,1.745041853625568e+18,0.0,0.0,2,765724114338975
861,Washoe Fire,7738,39.31444466666667,-116.8434375,448.2493568998324,320.77271567966665,148.1754576099499,2025-04-18,22:58:05,active,pending,1.7450418536509043e+18,0.0,0.0,2,765724114338975
862,Washoe Fire,5148,39.31444466666667,-116.84265625,397.25673711547216,354.6299048762061,135.8131487657549,2025-04-18,22:58:05,active,pending,1.7450418536573059e+18,0.0,0.0,2,765724114338975
863,Washoe Fire,5099,39.31444466666667,-116.841875,313.55339428858105,352.10903603651195,151.27793224846118,2025-04-18,22:58:05,active,pending,1.7450418536731538e+18,0.0,0.0,2,765724114338975
864,Washoe Fire,5391,39.31444466666667,-116.84109375,304.68680544629217,311.5595433617303,110.61674048538171,2025-04-18,22:58:05,active,pending,1.745041853682185e+18,0.0,0.0,2,765724114338975
865,Washoe Fire,6155,39.31444466666667,-116.8403125,347.60199728772557,331.95911466188613,108.50626360584988,2025-04-18,22:58:05,active,pending,1.7450418536949883e+18,0.0,0.0,2,765724114338975
866,Washoe Fire,8351,39.31444466666667,-116.83953125,364.2833548891226,329.39237212901406,125.58552749708238,2025-04-18,22:58:05,active,pending,1.7450418537048218e+18,0.0,0.0,2,765724114338975
867,Washoe Fire,8076,39.31444466666667,-116.83875,447.4658356815022,326.1873099607236,115.62407896830727,2025-04-18,22:58:05,active,pending,1.7450418537159237e+18,0.0,0.0,2,765724114338975
868,Washoe Fire,7941,39.31444466666667,-116.83796875,341.70150721340997,322.95249759710265,127.99077200414553,2025-04-18,22:58:05,active,pending,1.7450418537270907e+18,0.0,0.0,2,765724114338975
869,Washoe Fire,6813,39.31444466666667,-116.8371875,466.2012310479803,345.4308501555661,158.6429057111524,2025-04-18,22:58:05,active,pending,1.7450418537364342e+18,0.0,0.0,2,765724114338975
870,Washoe Fire,8779,39.31444466666667,-116.83640625,388.4727191835253,331.4614267691189,131.6105512900758,2025-04-18,22:58:05,active,pending,1.7450418537400676e+18,0.0,0.0,2,765724114338975
871,Washoe Fire,7581,39.31444466666667,-116.835625,499.33653364779394,356.9515934746536,119.12438366517226,2025-04-18,22:58:05,active,pending,1.745041853757858e+18,0.0,0.0,2,765724114338975
872,Washoe Fire,7170,39.31444466666667,-116.83484375,425.8262159000452,343.7801571639617,130.43425384714283,2025-04-18,22:58:05,active,pending,1.7450418537707638e+18,0.0,0.0,2,765724114338975
873,Washoe Fire,7902,39.31444466666667,-116.8340625,347.3564155425256,346.84838892769073,142.6333508731032,2025-04-18,22:58:05,active,pending,1.7450418537832207e+18,0.0,0.0,2,765724114338975
874,Washoe Fire,8655,39.31444466666667,-116.83328125,402.57391580681883,330.976133545159,135.75549167943996,2025-04-18,22:58:05,active,pending,1.7450418537923566e+18,0.0,0.0,2,765724114338975
875,Washoe Fire,9169,39.31444466666667,-116.8325,454.13824059245655,332.6535229678011,123.24678314330534,2025-04-18,22:58:05,active,pending,1.7450418537998948e+18,0.0,0.0,2,765724114338975
876,Washoe Fire,8722,39.31444466666667,-116.83171875,431.1185471261715,328.2925220570933,149.93846458052386,2025-04-18,22:58:05,active,pending,1.745041853815764e+18,0.0,0.0,2,765724114338975
877,Washoe Fire,4917,39.31444466666667,-116.8309375,383.9813479169371,375.20043637737535,156.65471804883398,2025-04-18,22:58:05,active,pending,1.7450418538290004e+18,0.0,0.0,2,765724114338975
878,Washoe Fire,8001,39.31444466666667,-116.83015625,381.9808388684524,362.08684122155125,151.139478250066,2025-04-18,22:58:05,active,pending,1.7450418538398892e+18,0.0,0.0,2,765724114338975
879,Washoe Fire,9086,39.31444466666667,-116.829375,333.3015432949915,336.74104104998804,134.80248361913024,2025-04-18,22:58:05,active,pending,1.7450418538495457e+18,0.0,0.0,2,765724114338975
880,Washoe Fire,4627,39.31444466666667,-116.82859375,359.15050710008467,367.26594963014446,151.89566065029223,2025-04-18,22:58:05,active,pending,1.745041853861427e+18,0.0,0.0,2,765724114338975
881,Washoe Fire,6894,39.31444466666667,-116.8278125,416.77883721834536,380.1951672942603,135.99008256403297,2025-04-18,22:58:05,active,pending,1.7450418538720028e+18,0.0,0.0,2,765724114338975
882,Washoe Fire,8846,39.31444466666667,-116.82703125,395.30989013179084,366.00904456567946,166.51204042579607,2025-04-18,22:58:05,active,pending,1.7450418538827763e+18,0.0,0.0,2,765724114338975
883,Washoe Fire,6298,39.31444466666667,-116.82625,478.02756481349405,354.56854547673265,168.7717633074828,2025-04-18,22:58:05,active,pending,1.7450418538940444e+18,0.0,0.0,2,765724114338975
884,Washoe Fire,5064,39.31444466666667,-116.82546875,383.16934171825176,378.2037962217705,154.49320851949645,2025-04-18,22:58:05,active,pending,1.7450418539046625e+18,0.0,0.0,2,765724114338975
885,Washoe Fire,6718,39.31444466666667,-116.8246875,415.91150123060083,346.2993323467757,136.2126872616692,2025-04-18,22:58:05,active,pending,1.745041853914718e+18,0.0,0.0,2,765724114338975
886,Washoe Fire,3820,39.31444466666667,-116.82390625,474.01507223961863,389.41962847443403,170.4030586578022,2025-04-18,22:58:05,active,pending,1.7450418539247452e+18,0.0,0.0,2,765724114338975
887,Washoe Fire,3493,39.31444466666667,-116.823125,375.32181346981804,349.7548829586845,157.44075828218172,2025-04-18,22:58:05,active,pending,1.7450418539378537e+18,0.0,0.0,2,765724114338975
888,Washoe Fire,5411,39.31444466666667,-116.82234375,452.31525478210665,356.0556895806628,165.39804039896396,2025-04-18,22:58:05,active,pending,1.7450418539469852e+18,0.0,0.0,2,765724114338975
889,Washoe Fire,5081,39.31444466666667,-116.8215625,488.8720125919351,349.8814077802553,164.30692106119128,2025-04-18,22:58:05,active,pending,1.7450418539587538e+18,0.0,0.0,2,765724114338975
890,Washoe Fire,2067,39.31444466666667,-116.82078125,325.32091909388475,374.2079505013545,160.6753625840406,2025-04-18,22:58:05,active,pending,1.7450418539698867e+18,0.0,0.0,2,765724114338975
891,Washoe Fire,4660,39.31444466666667,-116.82,419.84682391289607,391.35218794597705,142.31430331400887,2025-04-18,22:58:05,active,pending,1.7450418539818245e+18,0.0,0.0,2,765724114338975
892,Washoe Fire,7429,39.315278,-116.82,431.88684838977525,359.2248042565346,172.68383377011222,2025-04-18,22:58:05,active,pending,1.7450418539870364e+18,0.0,0.0,2,765724114338975
893,Washoe Fire,1678,39.315278,-116.82078125,365.5893114324861,351.0982023029128,150.3371368434099,2025-04-18,22:58:06,active,pending,1.745041854002782e+18,0.0,0.0,2,765724114338975
894,Washoe Fire,2083,39.315278,-116.8215625,430.101744979212,369.9711391850588,157.05856053777734,2025-04-18,22:58:06,active,pending,1.7450418540126804e+18,0.0,0.0,2,765724114338975
895,Washoe Fire,8906,39.315278,-116.82234375,455.7861916167429,368.5220128151683,148.113038211065,2025-04-18,22:58:06,active,pending,1.745041854024529e+18,0.0,0.0,2,765724114338975
896,Washoe Fire,8869,39.315278,-116.823125,399.1506225912075,357.1936521435865,151.43457161885107,2025-04-18,22:58:06,active,pending,1.745041854035871e+18,0.0,0.0,2,765724114338975
897,Washoe Fire,2363,39.315278,-116.82390625,450.3319215120978,373.89411605194573,156.3717726347775,2025-04-18,22:58:06,active,pending,1.7450418540411612e+18,0.0,0.0,2,765724114338975
898,Washoe Fire,7260,39.315278,-116.8246875,431.97093638666746,379.48544545477426,140.4941148237806,2025-04-18,22:58:06,active,pending,1.7450418540571336e+18,0.0,0.0,2,765724114338975
899,Washoe Fire,3366,39.315278,-116.82546875,306.92591311587245,365.0860955806941,126.14788893148211,2025-04-18,22:58:06,active,pending,1.7450418540649677e+18,0.0,0.0,2,765724114338975
900,Washoe Fire,9363,39.315278,-116.82625,330.9082063833238,387.13885470303796,166.92865731632793,2025-04-18,22:58:06,active,pending,1.7450418540807578e+18,0.0,0.0,2,765724114338975
901,Washoe Fire,8512,39.315278,-116.82703125,339.3254560413813,372.50444635465374,121.68241305599025,2025-04-18,22:58:06,active,pending,1.7450418540895263e+18,0.0,0.0,2,765724114338975
902,Washoe Fire,4689,39.315278,-116.8278125,406.1877478250571,347.4239651259154,160.62043677527998,2025-04-18,22:58:06,active,pending,1.7450418541007247e+18,0.0,0.0,2,765724114338975
903,Washoe Fire,9514,39.315278,-116.82859375,468.47171027433205,363.31569609622153,121.23432446641806,2025-04-18,22:58:06,active,pending,1.7450418541125947e+18,0.0,0.0,2,765724114338975
904,Washoe Fire,2981,39.315278,-116.829375,337.84970751338005,347.728163100604,145.15944047670953,2025-04-18,22:58:06,active,pending,1.745041854123109e+18,0.0,0.0,2,765724114338975
905,Washoe Fire,3480,39.315278,-116.83015625,377.59004269544795,338.67393975599856,166.2624233958566,2025-04-18,22:58:06,active,pending,1.7450418541345728e+18,0.0,0.0,2,765724114338975
906,Washoe Fire,4355,39.315278,-116.8309375,395.41621536098467,342.54761597749473,148.16719520908492,2025-04-18,22:58:06,active,pending,1.745041854144261e+18,0.0,0.0,2,765724114338975
907,Washoe Fire,9535,39.315278,-116.83171875,480.54499258319663,366.4924706540499,121.42179904973378,2025-04-18,22:58:06,active,pending,1.7450418541555858e+18,0.0,0.0,2,765724114338975
908,Washoe Fire,5205,39.315278,-116.8325,357.0347148220121,361.64144985541225,159.64622291393724,2025-04-18,22:58:06,active,pending,1.7450418541682857e+18,0.0,0.0,2,765724114338975
909,Washoe Fire,8386,39.315278,-116.83328125,438.53922558781437,331.6976073655541,137.3405250419995,2025-04-18,22:58:06,active,pending,1.7450418541757985e+18,0.0,0.0,2,765724114338975
910,Washoe Fire,1307,39.315278,-116.8340625,316.05550014663515,360.0681615783582,115.89059457500417,2025-04-18,22:58:06,active,pending,1.7450418541875743e+18,0.0,0.0,2,765724114338975
911,Washoe Fire,9106,39.315278,-116.83484375,499.2154348613287,344.3889273953357,137.74218606320775,2025-04-18,22:58:06,active,pending,1.7450418542062938e+18,0.0,0.0,2,765724114338975
912,Washoe Fire,3718,39.315278,-116.835625,303.0529044366153,361.7026594711071,158.93701570053958,2025-04-18,22:58:06,active,pending,1.745041854226219e+18,0.0,0.0,2,765724114338975
913,Washoe Fire,9594,39.315278,-116.83640625,339.7228087080421,330.8138283208674,119.50244893767844,2025-04-18,22:58:06,active,pending,1.7450418542519073e+18,0.0,0.0,2,765724114338975
914,Washoe Fire,6457,39.315278,-116.8371875,363.51182759633014,357.0829812778232,109.75245486393864,2025-04-18,22:58:06,active,pending,1.7450418542862692e+18,0.0,0.0,2,765724114338975
915,Washoe Fire,2645,39.315278,-116.83796875,411.5489470580777,346.1322190437067,112.3291682695636,2025-04-18,22:58:06,active,pending,1.74504185430738e+18,0.0,0.0,2,765724114338975
916,Washoe Fire,7043,39.315278,-116.83875,353.2377226597541,330.17060451440256,141.76626037936376,2025-04-18,22:58:06,active,pending,1.7450418543257452e+18,0.0,0.0,2,765724114338975
917,Washoe Fire,5455,39.315278,-116.83953125,391.2002821134102,324.10180259362306,111.55085088210878,2025-04-18,22:58:06,active,pending,1.7450418543423532e+18,0.0,0.0,2,765724114338975
918,Washoe Fire,6760,39.315278,-116.8403125,379.5317881818237,334.4056325121513,106.38134100117597,2025-04-18,22:58:06,active,pending,1.745041854361051e+18,0.0,0.0,2,765724114338975
919,Washoe Fire,6750,39.315278,-116.84109375,375.9393324114225,345.6120975094772,145.93692442200722,2025-04-18,22:58:06,active,pending,1.745041854375378e+18,0.0,0.0,2,765724114338975
920,Washoe Fire,3224,39.315278,-116.841875,480.09877232895053,341.4465920151287,120.59381318622623,2025-04-18,22:58:06,active,pending,1.7450418543873664e+18,0.0,0.0,2,765724114338975
921,Washoe Fire,7315,39.315278,-116.84265625,498.5566165921345,306.8030516120832,111.30489201092806,2025-04-18,22:58:06,active,pending,1.745041854399148e+18,0.0,0.0,2,765724114338975
922,Washoe Fire,5738,39.315278,-116.8434375,323.28885663928367,349.01077995845895,114.22933615662295,2025-04-18,22:58:06,active,pending,1.7450418544095457e+18,0.0,0.0,2,765724114338975
923,Washoe Fire,7543,39.315278,-116.84421875,324.85479478206764,326.82532265035996,112.74521871884669,2025-04-18,22:58:06,active,pending,1.7450418544206162e+18,0.0,0.0,2,765724114338975
924,Washoe Fire,6247,39.315278,-116.845,453.3037675568588,343.483858523379,140.65544127354937,2025-04-18,22:58:06,active,pending,1.7450418544329992e+18,0.0,0.0,2,765724114338975
925,Washoe Fire,2742,39.31611133333333,-116.845,493.61107377196527,346.1921314772029,123.90055681771567,2025-04-18,22:58:06,active,pending,1.7450418544446845e+18,0.0,0.0,2,765724114338975
926,Washoe Fire,4894,39.31611133333333,-116.84421875,474.6926065684734,348.48014745487376,145.32941839828138,2025-04-18,22:58:06,active,pending,1.745041854466227e+18,0.0,0.0,2,765724114338975
927,Washoe Fire,4136,39.31611133333333,-116.8434375,322.24753311442424,321.251584619639,131.72219022535808,2025-04-18,22:58:06,active,pending,1.7450418544920456e+18,0.0,0.0,2,765724114338975
928,Washoe Fire,7183,39.31611133333333,-116.84265625,446.0732305215728,344.4595521539582,129.70699582976212,2025-04-18,22:58:06,active,pending,1.745041854503015e+18,0.0,0.0,2,765724114338975
929,Washoe Fire,9649,39.31611133333333,-116.841875,402.2711475011224,352.447044248642,114.52800003445132,2025-04-18,22:58:06,active,pending,1.7450418545153132e+18,0.0,0.0,2,765724114338975
930,Washoe Fire,3269,39.31611133333333,-116.84109375,398.01135531272257,309.20990130113324,131.57030190682744,2025-04-18,22:58:06,active,pending,1.7450418545269844e+18,0.0,0.0,2,765724114338975
931,Washoe Fire,2083,39.31611133333333,-116.8403125,368.311913805729,322.2672182325284,151.58846481277712,2025-04-18,22:58:06,active,pending,1.7450418545381033e+18,0.0,0.0,2,765724114338975
932,Washoe Fire,4142,39.31611133333333,-116.83953125,391.6355529910106,346.68061545747895,150.58180831066034,2025-04-18,22:58:06,active,pending,1.7450418545505969e+18,0.0,0.0,2,765724114338975
933,Washoe Fire,4358,39.31611133333333,-116.83875,302.2981301179339,361.6022638943431,115.49179347556138,2025-04-18,22:58:06,active,pending,1.7450418545627085e+18,0.0,0.0,2,765724114338975
934,Washoe Fire,1356,39.31611133333333,-116.83796875,406.0357035250491,356.55493576578715,118.2550903465126,2025-04-18,22:58:06,active,pending,1.7450418545682097e+18,0.0,0.0,2,765724114338975
935,Washoe Fire,7202,39.31611133333333,-116.8371875,432.4371558269436,341.5541271205907,116.63072324173876,2025-04-18,22:58:06,active,pending,1.7450418545838874e+18,0.0,0.0,2,765724114338975
936,Washoe Fire,2866,39.31611133333333,-116.83640625,369.8624920140929,353.37568728912686,154.37038492416616,2025-04-18,22:58:06,active,pending,1.7450418545963382e+18,0.0,0.0,2,765724114338975
937,Washoe Fire,5175,39.31611133333333,-116.835625,318.5402074455505,319.65462027025745,146.09286558738393,2025-04-18,22:58:06,active,pending,1.7450418546083062e+18,0.0,0.0,2,765724114338975
938,Washoe Fire,8616,39.31611133333333,-116.83484375,340.05656772715156,329.271692664359,143.03091850707204,2025-04-18,22:58:06,active,pending,1.7450418546181455e+18,0.0,0.0,2,765724114338975
939,Washoe Fire,2553,39.31611133333333,-116.8340625,417.05112183666955,322.7141713769306,144.45785175092706,2025-04-18,22:58:06,active,pending,1.745041854630336e+18,0.0,0.0,2,765724114338975
940,Washoe Fire,4352,39.31611133333333,-116.83328125,314.19128284142107,325.65665198679477,147.0325571789388,2025-04-18,22:58:06,active,pending,1.745041854631763e+18,0.0,0.0,2,765724114338975
941,Washoe Fire,6817,39.31611133333333,-116.8325,334.23917751806283,369.9894305478025,136.87210757432567,2025-04-18,22:58:06,active,pending,1.745041854653688e+18,0.0,0.0,2,765724114338975
942,Washoe Fire,7154,39.31611133333333,-116.83171875,453.70480093774825,356.24756475792026,144.37854957746387,2025-04-18,22:58:06,active,pending,1.7450418546647032e+18,0.0,0.0,2,765724114338975
943,Washoe Fire,2800,39.31611133333333,-116.8309375,354.0228389006767,344.13479016096323,139.34518923711704,2025-04-18,22:58:06,active,pending,1.745041854675826e+18,0.0,0.0,2,765724114338975
944,Washoe Fire,3188,39.31611133333333,-116.83015625,447.9772543878511,340.64310042669047,124.83597033439978,2025-04-18,22:58:06,active,pending,1.7450418546843666e+18,0.0,0.0,2,765724114338975
945,Washoe Fire,4451,39.31611133333333,-116.829375,439.21516172538315,373.45699598003466,154.72416088808424,2025-04-18,22:58:06,active,pending,1.745041854703578e+18,0.0,0.0,2,765724114338975
946,Washoe Fire,3378,39.31611133333333,-116.82859375,426.4939753570573,349.99006823534694,160.7307908820916,2025-04-18,22:58:06,active,pending,1.7450418547194573e+18,0.0,0.0,2,765724114338975
947,Washoe Fire,6996,39.31611133333333,-116.8278125,424.7703317091924,378.36720273053993,128.26433147726976,2025-04-18,22:58:06,active,pending,1.745041854736976e+18,0.0,0.0,2,765724114338975
948,Washoe Fire,7637,39.31611133333333,-116.82703125,449.1754393712954,335.98137748404577,127.23848351457953,2025-04-18,22:58:06,active,pending,1.7450418547510902e+18,0.0,0.0,2,765724114338975
949,Washoe Fire,8856,39.31611133333333,-116.82625,386.7482416689421,339.05914777862654,142.08731623231964,2025-04-18,22:58:06,active,pending,1.7450418547621023e+18,0.0,0.0,2,765724114338975
950,Washoe Fire,5521,39.31611133333333,-116.82546875,478.1539567447784,378.7238875477928,147.73139416392158,2025-04-18,22:58:06,active,pending,1.7450418547812987e+18,0.0,0.0,2,765724114338975
951,Washoe Fire,5541,39.31611133333333,-116.8246875,462.87261240742646,361.1103981280674,161.04997675121157,2025-04-18,22:58:06,active,pending,1.745041854794909e+18,0.0,0.0,2,765724114338975
952,Washoe Fire,6607,39.31611133333333,-116.82390625,464.7313328773107,379.5160995561514,127.89074641846825,2025-04-18,22:58:06,active,pending,1.7450418548063432e+18,0.0,0.0,2,765724114338975
953,Washoe Fire,3457,39.31611133333333,-116.823125,321.43986506344515,366.71751745916316,136.1512825947103,2025-04-18,22:58:06,active,pending,1.745041854819711e+18,0.0,0.0,2,765724114338975
954,Washoe Fire,8073,39.31611133333333,-116.82234375,312.522324156108,373.2351246010133,165.65875278358592,2025-04-18,22:58:06,active,pending,1.7450418548313482e+18,0.0,0.0,2,765724114338975
955,Washoe Fire,7563,39.31611133333333,-116.8215625,435.7571334277761,372.9118187244997,140.89534457434883,2025-04-18,22:58:06,active,pending,1.7450418548462364e+18,0.0,0.0,2,765724114338975
956,Washoe Fire,8112,39.31611133333333,-116.82078125,453.0747009518083,379.93623815338276,173.41408001115812,2025-04-18,22:58:06,active,pending,1.7450418548591716e+18,0.0,0.0,2,765724114338975
957,Washoe Fire,8545,39.31611133333333,-116.82,481.3448018847025,358.7288042865866,163.15168434155643,2025-04-18,22:58:06,active,pending,1.745041854870751e+18,0.0,0.0,2,765724114338975
958,Washoe Fire,9291,39.316944666666664,-116.82,337.16773170645564,389.8389539851419,146.48867652517413,2025-04-18,22:58:06,active,pending,1.7450418548820634e+18,0.0,0.0,2,765724114338975
959,Washoe Fire,7854,39.316944666666664,-116.82078125,417.8839938944166,379.0265473663766,153.08519965298677,2025-04-18,22:58:06,active,pending,1.7450418548944873e+18,0.0,0.0,2,765724114338975
